0.25	0.0013499878251895096
0.7499999999999984	0.02495944563151449
1.2499999999999984	0.06536602739009119
1.749999999999999	0.10990299745213607
2.249999999999996	0.12972772108249234
2.7499999999999947	0.14028483738841868
3.499999999999998	0.16395956054458727
4.999999999999994	0.17817449821777825
6.999999999999996	0.1412094047611918
8.999999999999984	0.0960036601819186
10.999999999999979	0.07475467424845723
12.999999999999984	0.05562812470690695
14.999999999999991	0.051129020130777705
17.999999999999968	0.03555939328928463
21.999999999999957	0.03262314837835003
25.999999999999968	0.02969209932647508
