  1.0000E+00  1.8263E-02
  3.0000E+00  6.8379E-02
  5.0000E+00  7.6991E-02
  7.0000E+00  7.5421E-02
  9.0000E+00  6.6511E-02
  1.1000E+01  6.0307E-02
  1.3000E+01  5.4748E-02
  1.5000E+01  4.8278E-02
  1.7000E+01  4.5364E-02
  1.9000E+01  4.0481E-02
  2.1000E+01  3.8712E-02
  2.3000E+01  3.8669E-02
  2.5000E+01  3.7345E-02
  2.7000E+01  3.6340E-02
  2.9000E+01  3.3368E-02
  3.1000E+01  2.9054E-02
  3.3000E+01  3.1985E-02
  3.5000E+01  3.0985E-02
