   1.0000000000000000        4.4311651226640783E-002
   3.0000000000000000        0.10830283397335407     
   5.0000000000000000        0.11521515544758504     
   7.0000000000000000        0.10353683526586227     
   9.0000000000000000        9.0065492198690977E-002
   11.000000000000000        8.1860404108847984E-002
   13.000000000000000        7.3104600626919758E-002
   15.000000000000000        6.5920708535735215E-002
   17.000000000000000        6.1582704446108118E-002
   19.000000000000000        5.5528360847527151E-002
   21.000000000000000        5.3656695422186221E-002
   23.000000000000000        5.0063237095619953E-002
   25.000000000000000        5.0248511470098810E-002
   27.000000000000000        4.5305442167392906E-002
   29.000000000000000        4.3640120774006551E-002
   31.000000000000000        4.5629187826346035E-002
   33.000000000000000        4.1333877935438586E-002
   35.000000000000000        3.8880689389429658E-002
