   1.0000000000000000        4.9143664003714040E-002
   3.0000000000000000       0.11758405325836915     
   5.0000000000000000       0.12083960658776915     
   7.0000000000000000       0.10750771053679430     
   9.0000000000000000        9.2908136656134205E-002
   11.000000000000000        8.4235424767375180E-002
   13.000000000000000        7.4955926426555602E-002
   15.000000000000000        6.7494578062699526E-002
   17.000000000000000        6.2913306561852761E-002
   19.000000000000000        5.6645732677122931E-002
   21.000000000000000        5.4669085562105438E-002
   23.000000000000000        5.0953366958326682E-002
   25.000000000000000        5.1085647967591581E-002
   27.000000000000000        4.6014926177046077E-002
   29.000000000000000        4.4287963878280753E-002
   31.000000000000000        4.6203728031423377E-002
   33.000000000000000        4.1854592954905678E-002
   35.000000000000000        3.9314857076809866E-002
