  1.0000E+00  4.7002E-02
  3.0000E+00  1.1382E-01
  5.0000E+00  1.5888E-01
  7.0000E+00  1.4454E-01
  9.0000E+00  1.0346E-01
  1.1000E+01  7.0515E-02
  1.3000E+01  6.5258E-02
  1.5000E+01  5.6622E-02
  1.7000E+01  4.5790E-02
  1.9000E+01  4.3850E-02
  2.1000E+01  3.9867E-02
  2.3000E+01  2.9615E-02
  2.5000E+01  3.3316E-02
  2.7000E+01  3.0837E-02
  2.9000E+01  3.1386E-02
  3.1000E+01  3.1608E-02
  3.3000E+01  2.7235E-02
  3.5000E+01  3.1884E-02
